rasterTimeSecs,NumTriangles,NumTrianglesRastered,AvgPixelsPerTri,MaxPixelsPerTri
0.00171232,12,6,315,474
0.00175994,12,6,304.667,461
0.00178293,12,6,302.833,482
0.0018166,12,6,293,491
0.00177883,12,6,290,547
0.00172464,12,6,262.5,557
0.00173367,12,6,279.167,531
0.00175625,12,6,300.333,492
0.00190281,12,6,308.167,473
0.00201201,12,6,308.167,473
0.00187243,12,6,308.167,473
0.00185601,12,6,308.167,473
0.00173901,12,6,308.167,473
0.00197342,12,6,308.167,473
0.00199764,12,6,308.167,473
0.00204567,12,6,308.167,473
0.00186627,12,6,308.167,473
0.00193401,12,6,308.167,473
0.00171807,12,6,313.667,432
0.00180387,12,6,315,437
0.00196357,12,6,300,482
0.00191718,12,6,264.167,523
0.00191882,12,4,360,533
0.0018519,12,6,246.333,539
0.00183138,12,6,248.5,536
0.00206825,12,6,244.333,544
0.0020038,12,6,239.833,541
0.0019414,12,6,236.333,530
0.00192703,12,4,351.75,523
0.0018363,12,6,242.333,517
0.0019611,12,6,251,511
0.00204321,12,6,259.333,507
0.00196849,12,6,265.5,504
0.0018987,12,6,271.833,507
0.00184492,12,6,279,484
0.00203048,12,6,279.833,475
0.00185724,12,6,274.5,455
0.00202351,12,4,390.75,407
0.00200544,12,6,298.167,479
0.00210849,12,6,311,507
0.00199887,12,6,315.5,492
0.00204075,12,4,437.75,453
0.00192251,12,4,452.5,498
0.00229281,12,4,452.25,501
0.00194304,12,4,468.5,522
0.00277888,12,4,482.25,580
0.0019143,12,4,469.5,643
0.00186052,12,4,471.75,702
0.00183261,12,4,465.75,716
0.00206579,12,4,455.75,771
0.00183425,12,6,294.333,784
0.00266434,12,6,306.5,815
0.00216555,12,4,484,794
0.00193401,12,6,379.833,759
0.00199518,12,6,411.5,655
0.00213763,12,6,435.167,578
0.00189172,12,6,434.667,649
0.00210479,12,6,445.5,724
0.00204239,12,6,433.5,756
0.00201735,12,6,444.167,787
0.00193976,12,6,436,785
0.00187571,12,6,446.833,805
0.00212819,12,6,434.667,795
0.00213106,12,6,438.667,824
0.00208919,12,6,456.833,860
0.00209658,12,6,456.833,860
0.00204157,12,6,476,900
0.00191595,12,6,471.333,892
0.00195577,12,6,492.5,938
0.00239545,12,6,492.5,938
0.00230554,12,6,510,978
0.00198984,12,6,510,978
0.00189542,12,6,532.333,1025
0.00178129,12,6,532.333,1025
0.00212737,12,6,558.833,1079
0.0019882,12,6,558.833,1079
0.00207687,12,6,585.833,1132
0.00200955,12,6,613.5,1191
0.00203007,12,6,613.5,1191
0.00178622,12,6,644.5,1255
0.00177883,12,4,954.5,1261
0.00179073,12,6,678.667,1358
0.00185478,12,6,698.667,1336
0.00198615,12,6,735.167,1359
0.00242911,12,6,730.167,1343
0.00214174,12,6,767.333,1401
0.00201776,12,6,768.333,1390
0.00199354,12,6,807,1439
0.00208057,12,6,848,1482
0.00201899,12,6,835.5,1436
0.00203336,12,6,878.833,1494
0.00203172,12,6,873.5,1482
0.00197506,12,6,921.667,1565
0.00213065,12,6,902.667,1515
0.0021479,12,6,978.333,1625
0.00212121,12,6,1092.33,1697
0.00218361,12,6,1133.17,1653
0.00283266,12,6,1230.67,1725
0.00201981,12,6,1241.17,1745
0.00220907,12,6,1324.33,1872
0.00225176,12,6,1416.83,1966
0.00231211,12,6,1416.83,1966
0.00241926,12,6,1518.67,2130
0.00237697,12,6,1518.67,2130
0.00206333,12,6,1630.5,2328
0.00220085,12,6,1769.5,2554
0.00231211,12,6,1790,2747
0.00213804,12,6,1942,3165
0.00211259,12,6,2097.83,3614
0.00235932,12,6,2266.67,4143
0.00244676,12,6,2194,4396
0.00238682,12,6,2362.83,4942
0.002308,12,4,3951.5,5650
0.00261015,12,4,4437.25,6622
0.0027251,12,6,3722.5,7500
0.00279818,12,6,4452.83,8306
0.00278258,12,4,7994.5,10641
0.00322472,12,6,6052.5,14788
0.00314179,12,6,7077.83,17993
0.00332242,12,4,12701.3,23048
0.00368287,12,4,15872.8,28620
0.0038828,12,4,20055.3,36872
0.00430564,12,4,26322.3,48689
0.00517556,12,4,35820.8,68410
0.00651512,12,2,107416,110526
0.00483728,12,2,72171,75662
0.00518582,12,4,34296.5,74297
0.00505076,12,4,36006.3,71803
0.00499985,12,4,36006.3,71803
0.00446863,12,4,31569.3,41388
0.00519075,12,4,32963.5,42474
0.0048886,12,4,31947,41340
0.00486684,12,6,21533.3,42337
0.00635173,12,6,28432.8,72685
0.00798728,12,4,73892.5,155886
0.00800124,12,2,154410,208944
0.00840972,12,4,72605,192470
0.00748808,12,4,65256.3,134479
0.00854602,12,4,72072,164854
0.00839617,12,4,72276.5,189095
0.0080271,12,2,157724,174677
0.00822457,12,2,157698,172621
0.0083584,12,4,70557,194756
0.00852877,12,4,70373.3,194430
0.00836087,12,4,70108,194201
0.00901402,12,2,180746,192868
0.00819583,12,2,160396,173023
0.00816217,12,4,77669.5,161724
0.00903578,12,2,173074,183300
0.00852344,12,2,174289,201787
0.00635337,12,2,113667,121957
0.00634147,12,2,113667,121957
0.00652703,12,2,113667,121957
0.00495469,12,2,75004,79435
0.0055824,12,2,75004,79435
0.00561195,12,2,75004,79435
0.00402402,12,4,25690.5,54740
0.00385899,12,4,20363,36575
0.00366522,12,4,16145.8,28366
0.00287864,12,4,13206.3,21773
0.00280803,12,4,10960.5,17817
0.00264217,12,4,9250,14851
0.0023741,12,4,7909,12568
0.00248658,12,4,6842.5,10776
0.00235562,12,4,5978.75,9346
0.00223,12,4,5269,8178
0.00216555,12,4,5269,8178
0.00235029,12,4,5269,8178
0.00232976,12,4,5269,8178
0.0022924,12,4,5269,8178
0.0023392,12,4,5269,8178
0.00233838,12,4,5269,8178
0.00243157,12,4,5978.75,9346
0.00295295,12,4,5956,9465
0.00227352,12,4,5826.25,9974
0.00231334,12,4,5768.25,10091
0.00250259,12,4,5731.25,10186
0.0024796,12,4,5540.25,10466
0.002347,12,4,5487.5,10512
0.00234865,12,4,5487.5,10512
0.00234947,12,4,5487.5,10512
0.00238641,12,4,5487.5,10512
0.00242418,12,4,5487.5,10512
0.0023351,12,4,5249.75,10654
0.0023704,12,2,10576.5,10624
0.00234085,12,2,10565,10621
0.00249315,12,2,12203,12292
0.00232401,12,2,14265.5,14378
0.00286632,12,2,16905.5,17051
0.0028577,12,2,20351.5,20545
0.00291682,12,2,24966.5,25229
0.00324319,12,2,31348.5,31839
0.00395751,12,2,40486,40521
0.00428389,12,2,52501,54055
0.00546457,12,4,35658,68097
0.00512794,12,4,35032.8,58371
0.00444235,12,4,31732.8,45138
0.00441608,12,4,30629.3,49533
0.00463982,12,4,32801.8,44671
0.00479171,12,2,70256.5,78558
0.00460985,12,4,30274,52700
0.00356915,12,6,11914.7,15040
0.00368944,12,6,11914.7,15040
0.00383189,12,6,11914.7,15040
0.00356423,12,6,11914.7,15040
0.00362457,12,6,12036.8,14914
0.0039062,12,2,44750.5,48260
0.00479623,12,4,31652.5,42770
0.004951,12,4,33646.3,69664
0.00479459,12,6,20817.8,33975
0.00474943,12,6,20103.7,33889
0.0043508,12,4,22839.3,32211
0.00446657,12,4,22431.3,30444
0.00385037,12,6,11425,18050
0.00381917,12,4,16721.3,20118
0.00362581,12,4,18050.3,27865
0.00374281,12,6,12850.8,36897
0.00459712,12,6,17991.3,45321
0.00476051,12,4,32812.3,56752
0.00499,12,4,36085.5,68269
0.0042728,12,4,26558.3,48543
0.00437297,12,4,26558.3,48543
0.00361677,12,4,20394.8,36302
0.0035281,12,4,20088.5,27430
0.00343327,12,4,16115.3,31034
0.00306461,12,4,15488,31261
0.0030486,12,4,12661.8,24572
0.00286304,12,4,12661.8,24572
0.0031032,12,4,12828.8,24515
0.00289178,12,4,13603.3,23917
0.00271197,12,4,11301,19236
0.00297347,12,4,11301,19236
0.00334706,12,4,11301,19236
0.00313892,12,4,11301,19236
0.00318366,12,4,13603.3,23917
0.00344599,12,4,13603.3,23917
0.00324237,12,4,13603.3,23917
0.00299523,12,4,13603.3,23917
0.00321035,12,4,13603.3,23917
0.00306215,12,4,13603.3,23917
0.00303136,12,4,13603.3,23917
0.00317422,12,4,16699.5,30562
0.00379494,12,6,15161.8,35286
0.00455771,12,6,20393.3,42893
0.00541818,12,6,27123,64087
0.0064482,12,6,36554.8,103910
0.00656233,12,6,37284.8,98730
0.00739201,12,6,41039,94504
0.00738134,12,2,140103,152091
0.00899514,12,2,176838,195682
0.00871598,12,2,169381,188087
0.00745606,12,2,145125,148225
0.00767651,12,2,144009,149875
0.00754104,12,2,142599,153687
0.00756772,12,2,142376,155955
0.00753857,12,2,142449,158487
0.00730088,12,2,142755,161236
0.00812276,12,2,150969,171113
0.00843887,12,2,164091,209568
0.00843681,12,4,70590.5,161074
0.00783005,12,4,70390.8,159321
0.00597158,12,4,49111.3,95585
0.0050602,12,4,35646.8,63863
0.00438447,12,4,26419,45733
0.00356217,12,4,20341.5,34378
0.00342383,12,4,16157.3,26796
0.00303218,12,4,13152,21475
0.00305188,12,4,10883,17805
0.00295705,12,4,8419,16688
0.00243404,12,4,7086.25,14137
0.00273537,12,4,6105.5,12085
0.0024484,12,4,5316.25,10454
0.00222384,12,4,4673,9132
0.00215282,12,4,4138.5,8045
0.0021988,12,4,3692.5,7141
0.00208303,12,4,3314.25,6380
0.00344887,12,4,2991.25,5736
0.00224437,12,4,2713.75,5186
0.0026003,12,4,2473.5,4709
0.00227147,12,4,2263.25,4295
0.00216103,12,4,2148.5,3893
0.00213804,12,6,1829.33,2356
0.0022378,12,6,1558.83,2517
0.00347391,12,6,1287.67,2417
0.00199559,12,4,1870.25,2438
0.00217828,12,4,1740,2267
0.00240735,12,4,1627.5,2115
0.002152,12,4,1627.5,2115
0.00206251,12,4,1528.25,1966
0.00200175,12,4,1429,1844
0.00208467,12,4,1423.25,1807
0.00197178,12,6,907.667,1652
0.0020933,12,6,932.333,1592
0.00200996,12,6,886,1472
0.00202063,12,6,886,1472
0.00209371,12,6,837.167,1388
0.00242624,12,6,837.167,1388
0.00220291,12,6,793.5,1314
0.00199887,12,6,751.5,1233
0.00225587,12,6,757.333,1146
0.0019377,12,6,714.5,1108
0.00204649,12,6,705,1205
0.0021011,12,6,657.5,1198
0.00233879,12,6,642,1264
0.00214625,12,6,602.833,1225
0.00223329,12,6,599,1236
0.00206743,12,4,844.25,1191
0.00193483,12,4,842.5,1201
0.00203705,12,4,798.5,1170
0.00186176,12,6,538.833,1178
0.00188392,12,6,526.5,1139
0.00218895,12,6,554.833,1145
0.0018987,12,6,541.167,1096
0.0020896,12,6,550.667,1086
0.00208673,12,6,536.167,1019
0.00205142,12,6,542.833,1005
0.00193565,12,6,520,939
0.00196603,12,6,525.333,911
0.00199436,12,6,506.167,849
0.0019143,12,6,508,828
0.00178293,12,6,486.333,777
0.0017739,12,6,491.333,757
0.00189131,12,6,473,682
0.00195002,12,6,478.833,737
0.00240489,12,6,458.5,773
0.00267625,12,6,450.333,838
0.00207031,12,6,425.5,820
0.00206251,12,6,403,802
0.00206907,12,6,403,802
0.0021479,12,6,387.667,770
0.0023741,12,6,387.667,770
0.0024328,12,6,372.667,741
0.00235603,12,6,372.667,741
0.002074,12,6,359.667,714
0.00212942,12,6,359.667,714
0.0020038,12,6,346.667,688
0.00296075,12,6,346.667,688
0.00218443,12,6,335.5,662
0.00216637,12,6,326.5,636
0.00219716,12,4,467.25,548
0.00216842,12,6,318.667,498
0.00225094,12,6,315.667,482
0.00213271,12,6,315.667,506
0.00183466,12,6,304.667,509
0.00191882,12,6,303.5,511
0.00182481,12,6,293,504
0.00186258,12,6,293,504
0.00185437,12,6,283,490
0.00198779,12,6,283,490
0.00196849,12,6,265.667,486
0.00187202,12,6,263.333,493
0.00192539,12,4,356.5,501
0.002113,12,6,242,493
0.00191923,12,6,247.167,483
0.00186011,12,6,239.167,443
0.00201242,12,6,237.167,432
0.0022534,12,6,229,415
0.00197383,12,6,230.333,402
0.00183261,12,6,221.5,381
0.00186668,12,6,221.5,381
0.00215898,12,6,215.333,371
0.00256171,12,6,215.333,371
0.00185847,12,6,210.167,359
0.00207646,12,6,215.5,350
0.00190486,12,6,229.833,308
0.0020621,12,6,239.167,332
0.00190322,12,6,233.167,321
0.00212491,12,6,230.833,314
0.00180018,12,6,222.833,292
0.0020506,12,6,223.5,298
0.00188639,12,6,215.333,289
0.00196562,12,6,215.167,322
0.00196193,12,6,206,330
0.00241351,12,6,202.167,351
0.00193894,12,6,189.5,362
0.00190568,12,6,182.833,372
0.00192949,12,6,174,368
0.00200298,12,6,166,359
0.00180141,12,6,164.833,361
0.00182029,12,6,155.667,357
0.00198409,12,6,151.833,360
0.00179525,12,6,145.333,350
0.00250054,12,6,142.667,352
0.00200873,12,4,204.5,344
0.00195289,12,6,137.667,345
0.00199723,12,6,136.667,337
0.00218895,12,6,136.667,337
0.0018207,12,6,133.5,328
0.00189501,12,6,133.5,328
0.00217581,12,6,131,318
0.00198327,12,6,131,318
0.001801,12,6,128.5,311
0.00216637,12,6,128.5,311
0.00194304,12,6,125.667,303
0.00188228,12,6,122.333,296
0.0019221,12,6,125,295
0.00247139,12,6,132.167,264
0.00222959,12,6,133,247
0.00188434,12,4,196.75,227
0.00181578,12,4,196.75,223
0.00190117,12,4,191.75,217
0.00199313,12,4,191.75,217
0.00181413,12,4,187.25,214
0.00190774,12,4,187.25,214
0.00195248,12,4,182.75,210
0.00195987,12,4,182.75,210
0.00204444,12,4,178.75,205
0.00219962,12,4,178.75,205
0.00196357,12,4,176,202
0.00195659,12,4,176,202
0.00192128,12,4,172.25,197
0.00202063,12,4,172.25,197
0.00197547,12,4,168.25,193
0.00191266,12,4,168.25,193
0.00208919,12,4,165,189
0.00222097,12,4,165,189
0.00248699,12,4,161.25,185
0.00234577,12,4,158.5,181
0.00185888,12,4,158.5,181
0.00225997,12,4,158.5,181
0.00193401,12,4,154.5,176
0.00183548,12,4,151.75,174
0.00183877,12,4,151.75,174
0.00191389,12,4,149,170
0.00197424,12,4,149,170
0.00205183,12,4,146.5,168
0.00180059,12,4,146.5,168
0.00188844,12,0,-1.#IND,0
0.00217828,12,0,-1.#IND,0
0.00204198,12,0,-1.#IND,0
0.00213763,12,0,-1.#IND,0
0.00186381,12,0,-1.#IND,0
0.00190199,12,0,-1.#IND,0
0.00193935,12,0,-1.#IND,0
0.00189706,12,0,-1.#IND,0
0.00179114,12,0,-1.#IND,0
0.00177924,12,0,-1.#IND,0
0.00179771,12,0,-1.#IND,0
0.00178293,12,0,-1.#IND,0
0.00177883,12,0,-1.#IND,0
0.001879,12,0,-1.#IND,0
0.00178334,12,0,-1.#IND,0
0.00182358,12,0,-1.#IND,0
0.00182317,12,0,-1.#IND,0
0.00187777,12,0,-1.#IND,0
0.00179238,12,0,-1.#IND,0
0.00186627,12,0,-1.#IND,0
0.00201365,12,0,-1.#IND,0
0.00179607,12,0,-1.#IND,0
0.00168112,12,0,-1.#IND,0
0.00193565,12,0,-1.#IND,0
0.00189747,12,0,-1.#IND,0
0.00247878,12,0,-1.#IND,0
0.00185806,12,0,-1.#IND,0
