rasterTimeSecs,NumTriangles,NumTrianglesRastered,AvgPixelsPerTri,MaxPixelsPerTri
0.00953663,5804,2629,19.9487,366
0.00952554,5804,2646,19.8099,363
0.00947176,5804,2659,19.7104,364
0.00934491,5804,2667,19.6325,365
0.00874635,5804,2722,18.8615,352
0.00861088,5804,2746,18.5532,345
0.00850619,5804,2747,18.4354,341
0.0084208,5804,2742,18.3395,338
0.00824879,5804,2738,17.8327,318
0.00815847,5804,2787,16.8898,289
0.00799139,5804,2781,16.5192,271
0.00815519,5804,2805,15.7594,248
0.00783046,5804,2813,15.2446,229
0.00792201,5804,2812,14.8453,215
0.00812933,5804,2832,14.5918,195
0.00821636,5804,2815,14.6575,187
0.00856121,5804,2821,14.7171,171
0.00863182,5804,2808,15.0751,170
0.00874225,5804,2817,15.0437,165
0.00894792,5804,2793,15.4518,182
0.00886007,5804,2779,15.7334,196
0.00912445,5804,2755,16.2563,220
0.00915401,5804,2724,16.8623,242
0.00933136,5804,2719,17.3196,264
0.00936461,5804,2723,17.5527,276
0.00934778,5804,2723,17.5527,276
0.00948079,5804,2721,17.8354,291
0.00950543,5804,2721,17.8354,291
0.00954401,5804,2726,17.9751,299
0.00961298,5804,2725,18.2429,312
0.00997179,5804,2708,18.8586,340
0.0101849,5804,2701,19.0752,347
0.0102969,5804,2684,19.4497,355
0.0104271,5804,2673,19.6225,359
0.0104599,5804,2671,19.939,381
0.0105942,5804,2662,20.1717,383
0.0106377,5804,2666,20.2836,393
0.0108351,5804,2650,20.8242,414
0.0109952,5804,2650,20.8242,414
0.0109538,5804,2653,20.9227,421
0.0110174,5804,2649,21.0219,422
0.010083,5804,2653,19.1798,388
0.0100855,5804,2647,19.3797,401
0.010074,5804,2647,19.3797,401
0.0102062,5804,2649,19.4666,405
0.0100748,5804,2657,19.4524,417
0.0106266,5804,2648,19.6556,425
0.00994716,5804,2650,19.7962,421
0.0103166,5804,2626,20.0762,427
0.00923612,5804,2552,18.7563,383
0.00924884,5804,2485,18.8926,367
0.00910475,5804,2451,18.7356,346
0.00910844,5804,2451,18.7356,346
0.00906698,5804,2451,18.7356,346
0.00909777,5804,2451,18.7356,346
